gpt-5.6-terra	2012	115	40
gpt-5.6-terra	1888	188	113
gpt-5.6-terra	464	90	15
gpt-5.6-terra	1893	98	27
gpt-5.6-terra	478	97	15
gpt-5.6-terra	2407	104	39
gpt-5.6-terra	10043	177	74
gpt-5.6-terra	6176	167	94
gpt-5.6-terra	1918	116	25
gpt-5.6-terra	6309	130	57
gpt-5.6-terra	11682	82	27
gpt-5.6-terra	2962	103	32
gpt-5.6-terra	494	98	15
gpt-5.6-terra	2837	134	77
gpt-5.6-terra	1959	119	42
gpt-5.6-terra	11094	242	169
gpt-5.6-terra	2588	126	75
gpt-5.6-terra	4014	66	13
gpt-5.6-terra	3751	64	11
gpt-5.6-terra	11146	95	16
gpt-5.6-terra	11635	107	48
gpt-5.6-terra	442	152	71
gpt-5.6-terra	1924	131	57
gpt-5.6-terra	6372	112	20
gpt-5.6-terra	4662	51	12
gpt-5.6-terra	7295	242	161
gpt-5.6-terra	2957	107	40
gpt-5.6-terra	2092	191	115
gpt-5.6-terra	2674	149	88
gpt-5.6-terra	5047	64	16
gpt-5.6-terra	464	96	13
gpt-5.6-terra	3329	41	0
gpt-5.6-terra	468	90	15
gpt-5.6-terra	11283	93	13
gpt-5.6-terra	1899	138	62
gpt-5.6-terra	6877	85	25
gpt-5.6-terra	11833	385	309
gpt-5.6-terra	1922	116	28
gpt-5.6-terra	502	97	16
gpt-5.6-terra	2835	124	34
gpt-5.6-terra	2827	124	26
gpt-5.6-terra	7940	200	104
gpt-5.6-terra	7969	133	57
gpt-5.6-terra	482	96	13
gpt-5.6-terra	2822	81	15
gpt-5.6-terra	448	125	47
gpt-5.6-terra	2047	138	53
gpt-5.6-terra	3105	121	36
gpt-5.6-terra	1875	140	59
gpt-5.6-terra	2253	116	43
gpt-5.6-terra	7431	119	41
gpt-5.6-terra	3739	154	77
gpt-5.6-terra	3577	183	113
gpt-5.6-terra	3287	110	31
gpt-5.6-terra	1963	94	25
gpt-5.6-terra	1857	149	69
gpt-5.6-terra	2994	435	383
gpt-5.6-terra	12008	84	36
gpt-5.6-terra	12833	131	49
gpt-5.6-terra	4307	57	14
gpt-5.6-terra	8805	194	94
gpt-5.6-terra	4233	133	60
gpt-5.6-terra	2046	111	39
gpt-5.6-terra	2565	70	11
gpt-5.6-terra	8623	194	107
gpt-5.6-terra	2165	130	67
gpt-5.6-terra	4506	155	88
gpt-5.6-terra	3911	95	12
gpt-5.6-terra	2342	78	25
gpt-5.6-terra	2440	62	11
gpt-5.6-terra	4690	84	35
gpt-5.6-terra	3142	373	281
gpt-5.6-terra	9660	106	24
gpt-5.6-terra	8005	202	135
gpt-5.6-terra	12393	95	30
gpt-5.6-terra	5877	73	17
gpt-5.6-terra	14270	171	69
gpt-5.6-terra	492	103	34
gpt-5.6-terra	5106	115	44
gpt-5.6-terra	460	97	21
gpt-5.6-terra	9289	107	18
gpt-5.6-terra	3332	135	76
gpt-5.6-terra	2704	45	11
gpt-5.6-terra	5329	81	12
gpt-5.6-terra	3439	136	56
gpt-5.6-terra	514	120	13
gpt-5.6-terra	528	95	13
gpt-5.6-terra	8181	97	13
gpt-5.6-terra	1962	186	112
gpt-5.6-terra	12779	74	17
gpt-5.6-terra	3478	97	17
gpt-5.6-terra	482	146	45
gpt-5.6-terra	1979	196	123
gpt-5.6-terra	3032	60	10
gpt-5.6-terra	5264	84	14
gpt-5.6-terra	2598	86	33
gpt-5.6-terra	15711	120	43
gpt-5.6-terra	4910	85	19
gpt-5.6-terra	4280	99	23
gpt-5.6-terra	5810	89	12
gpt-5.6-terra	2070	134	60
gpt-5.6-terra	450	102	14
gpt-5.6-terra	472	98	13
gpt-5.6-terra	2101	190	94
gpt-5.6-terra	9957	195	83
gpt-5.6-terra	2938	104	40
gpt-5.6-terra	3198	101	34
gpt-5.6-terra	1852	116	41
gpt-5.6-terra	2533	105	55
gpt-5.6-terra	2076	141	53
gpt-5.6-terra	13157	73	31
gpt-5.6-terra	9666	163	99
gpt-5.6-terra	5352	95	25
gpt-5.6-terra	2334	123	26
gpt-5.6-terra	6680	126	49
gpt-5.6-terra	3810	112	50
gpt-5.6-terra	6285	77	15
gpt-5.6-terra	2824	72	13
gpt-5.6-terra	17124	91	20
gpt-5.6-terra	2703	87	9
gpt-5.6-terra	3874	98	51
gpt-5.6-terra	1903	212	129
gpt-5.6-terra	2753	143	36
gpt-5.6-terra	5103	62	16
gpt-5.6-terra	5784	89	30
gpt-5.6-terra	3957	81	18
gpt-5.6-terra	2509	103	20
gpt-5.6-terra	4224	118	40
gpt-5.6-terra	11635	63	23
gpt-5.6-terra	11156	227	123
gpt-5.6-terra	2984	109	51
gpt-5.6-terra	6976	110	44
gpt-5.6-terra	502	134	42
gpt-5.6-terra	538	94	13
gpt-5.6-terra	464	112	13
gpt-5.6-terra	5423	128	63
gpt-5.6-terra	3133	86	11
gpt-5.6-terra	3399	93	11
gpt-5.6-terra	5934	64	19
gpt-5.6-terra	4590	87	30
gpt-5.6-terra	2663	210	136
gpt-5.6-terra	4930	46	12
gpt-5.6-terra	2922	86	13
gpt-5.6-terra	488	110	13
gpt-5.6-terra	13118	57	21
gpt-5.6-terra	468	97	14
gpt-5.6-terra	436	91	13
gpt-5.6-terra	2001	95	27
gpt-5.6-terra	7256	89	25
gpt-5.6-terra	5246	64	12
gpt-5.6-terra	2096	253	148
gpt-5.6-terra	2048	137	43
gpt-5.6-terra	6410	61	14
gpt-5.6-terra	1976	244	162
gpt-5.6-terra	2031	144	63
gpt-5.6-terra	3471	66	11
gpt-5.6-terra	540	135	36
gpt-5.6-terra	4479	110	23
gpt-5.6-terra	2554	95	21
gpt-5.6-terra	11872	80	17
gpt-5.6-terra	2481	94	28
gpt-5.6-terra	2818	156	60
gpt-5.6-terra	6888	62	20
gpt-5.6-terra	4873	78	22
gpt-5.6-terra	14582	71	21
gpt-5.6-terra	2900	89	10
gpt-5.6-terra	4965	119	32
gpt-5.6-terra	434	81	13
gpt-5.6-terra	2905	120	28
gpt-5.6-terra	1852	159	83
gpt-5.6-terra	528	119	13
gpt-5.6-terra	2308	130	58
gpt-5.6-terra	3025	88	18
gpt-5.6-terra	2107	264	173
gpt-5.6-terra	504	104	15
gpt-5.6-terra	3683	115	36
gpt-5.6-terra	6307	66	9
gpt-5.6-terra	1857	127	37
gpt-5.6-terra	7744	72	9
gpt-5.6-terra	2488	111	20
gpt-5.6-terra	3059	252	158
gpt-5.6-terra	2219	133	58
gpt-5.6-terra	2023	203	122
gpt-5.6-terra	5436	70	11
gpt-5.6-terra	16135	64	16
gpt-5.6-terra	9193	74	17
gpt-5.6-terra	2278	130	71
gpt-5.6-terra	2095	147	54
gpt-5.6-terra	2551	80	20
gpt-5.6-terra	5596	68	20
gpt-5.6-terra	4254	128	49
gpt-5.6-terra	2903	149	70
gpt-5.6-terra	4000	177	100
gpt-5.6-terra	11134	62	12
gpt-5.6-terra	4447	234	163
gpt-5.6-terra	2867	166	107
gpt-5.6-terra	11977	76	10
gpt-5.6-terra	3930	124	40
gpt-5.6-terra	3100	170	96
gpt-5.6-terra	4923	128	56
gpt-5.6-terra	3182	73	18
gpt-5.6-terra	4645	119	20
gpt-5.6-terra	5735	92	26
gpt-5.6-terra	12171	103	31
gpt-5.6-terra	2462	93	21
gpt-5.6-terra	3973	96	33
gpt-5.6-terra	2672	115	46
gpt-5.6-terra	12338	84	9
gpt-5.6-terra	17623	54	24
gpt-5.6-terra	522	158	64
gpt-5.6-terra	7071	98	17
gpt-5.6-terra	4468	103	27
gpt-5.6-terra	3493	143	94
gpt-5.6-terra	4144	122	15
gpt-5.6-terra	5841	144	87
gpt-5.6-terra	6176	305	208
gpt-5.6-terra	13874	140	54
gpt-5.6-terra	3797	83	24
gpt-5.6-terra	5666	107	36
gpt-5.6-terra	4984	58	11
gpt-5.6-terra	2699	79	33
gpt-5.6-terra	7488	86	18
gpt-5.6-terra	14056	99	25
gpt-5.6-terra	516	132	43
gpt-5.6-terra	3928	81	20
gpt-5.6-terra	2822	96	56
gpt-5.6-terra	586	115	16
gpt-5.6-terra	15595	79	19
gpt-5.6-terra	2040	119	48
gpt-5.6-terra	474	91	14
gpt-5.6-terra	7877	150	90
gpt-5.6-terra	6976	319	216
gpt-5.6-terra	19111	67	27
gpt-5.6-terra	6794	436	333
gpt-5.6-terra	5295	101	34
gpt-5.6-terra	17202	56	12
gpt-5.6-terra	5079	387	297
gpt-5.6-terra	2174	182	84
gpt-5.6-terra	6743	449	345
gpt-5.6-terra	2042	125	34
gpt-5.6-terra	18742	75	12
gpt-5.6-terra	7765	178	95
gpt-5.6-terra	3016	55	9
gpt-5.6-terra	3196	56	17
gpt-5.6-terra	2906	138	66
gpt-5.6-terra	6976	147	34
gpt-5.6-terra	2698	144	36
gpt-5.6-terra	20198	106	47
gpt-5.6-terra	1922	149	67
gpt-5.6-terra	6685	70	10
gpt-5.6-terra	7941	348	249
gpt-5.6-terra	7975	161	56
gpt-5.6-terra	3596	91	19
gpt-5.6-terra	20351	69	8
gpt-5.6-terra	8528	171	97
gpt-5.6-terra	8070	248	178
gpt-5.6-terra	19972	60	9
gpt-5.6-terra	5902	150	73
gpt-5.6-terra	9083	124	54
gpt-5.6-terra	2675	149	43
gpt-5.6-terra	3350	156	83
gpt-5.6-terra	3829	141	74
gpt-5.6-terra	2454	87	25
gpt-5.6-terra	21817	85	20
gpt-5.6-terra	9534	187	86
gpt-5.6-terra	3378	73	14
gpt-5.6-terra	468	101	13
gpt-5.6-terra	8889	149	64
gpt-5.6-terra	3192	184	119
gpt-5.6-terra	23315	68	18
gpt-5.6-terra	2951	65	13
gpt-5.6-terra	4047	128	12
gpt-5.6-terra	486	95	13
gpt-5.6-terra	2092	109	44
gpt-5.6-terra	9152	114	43
gpt-5.6-terra	3309	73	16
gpt-5.6-terra	11051	161	49
gpt-5.6-terra	24813	75	20
gpt-5.6-terra	3564	102	58
gpt-5.6-terra	8460	210	139
gpt-5.6-terra	3757	79	22
gpt-5.6-terra	20172	45	12
gpt-5.6-terra	8023	116	39
gpt-5.6-terra	2442	76	32
gpt-5.6-terra	5619	243	150
gpt-5.6-terra	576	115	15
gpt-5.6-terra	3892	79	20
gpt-5.6-terra	4177	132	60
gpt-5.6-terra	12112	88	27
gpt-5.6-terra	9351	132	24
gpt-5.6-terra	3377	122	32
gpt-5.6-terra	26313	123	48
gpt-5.6-terra	2574	88	10
gpt-5.6-terra	1976	227	131
gpt-5.6-terra	6448	170	53
gpt-5.6-terra	4172	108	35
gpt-5.6-terra	2152	205	120
gpt-5.6-terra	466	83	14
gpt-5.6-terra	670	162	46
gpt-5.6-terra	13116	170	63
gpt-5.6-terra	2448	100	33
gpt-5.6-terra	26483	68	9
gpt-5.6-terra	472	97	13
gpt-5.6-terra	7287	98	18
gpt-5.6-terra	20353	96	27
gpt-5.6-terra	11396	203	125
gpt-5.6-terra	4953	150	71
gpt-5.6-terra	3032	163	57
gpt-5.6-terra	2331	172	87
gpt-5.6-terra	4889	162	67
gpt-5.6-terra	8372	86	24
gpt-5.6-terra	2875	94	29
gpt-5.6-terra	27980	93	28
gpt-5.6-terra	1947	224	154
gpt-5.6-terra	3919	102	28
gpt-5.6-terra	5726	95	28
gpt-5.6-terra	490	98	13
gpt-5.6-terra	1859	108	25
gpt-5.6-terra	11775	159	78
gpt-5.6-terra	468	90	13
gpt-5.6-terra	436	82	13
gpt-5.6-terra	474	105	26
gpt-5.6-terra	3210	87	18
gpt-5.6-terra	3530	86	31
gpt-5.6-terra	29489	69	21
gpt-5.6-terra	516	137	48
gpt-5.6-terra	20540	91	8
gpt-5.6-terra	1941	111	37
gpt-5.6-terra	1803	167	80
gpt-5.6-terra	1869	149	68
gpt-5.6-terra	496	87	15
gpt-5.6-terra	3280	54	11
gpt-5.6-terra	2196	95	15
gpt-5.6-terra	4458	67	10
gpt-5.6-terra	2325	96	35
gpt-5.6-terra	5395	85	14
gpt-5.6-terra	30995	148	80
gpt-5.6-terra	11994	120	13
gpt-5.6-terra	1886	168	75
gpt-5.6-terra	8506	79	12
gpt-5.6-terra	2518	45	0
gpt-5.6-terra	2241	109	45
gpt-5.6-terra	2681	84	20
gpt-5.6-terra	1981	210	131
gpt-5.6-terra	470	87	13
gpt-5.6-terra	2245	108	42
gpt-5.6-terra	2378	94	17
gpt-5.6-terra	3829	250	187
gpt-5.6-terra	31158	85	10
gpt-5.6-terra	480	136	41
gpt-5.6-terra	4659	136	62
gpt-5.6-terra	5597	155	78
gpt-5.6-terra	2436	119	50
gpt-5.6-terra	1873	160	72
gpt-5.6-terra	1882	85	25
gpt-5.6-terra	22077	352	274
gpt-5.6-terra	5005	149	62
gpt-5.6-terra	3761	149	64
gpt-5.6-terra	1977	197	103
gpt-5.6-terra	13603	288	173
gpt-5.6-terra	32677	109	54
gpt-5.6-terra	5796	109	15
gpt-5.6-terra	6084	61	9
gpt-5.6-terra	3113	251	125
gpt-5.6-terra	2619	127	38
gpt-5.6-terra	2032	100	30
gpt-5.6-terra	22693	145	88
gpt-5.6-terra	34161	69	24
gpt-5.6-terra	464	106	19
gpt-5.6-terra	9877	65	22
gpt-5.6-terra	6191	177	97
gpt-5.6-terra	14199	147	64
gpt-5.6-terra	7292	96	10
gpt-5.6-terra	4608	177	96
gpt-5.6-terra	7477	60	9
gpt-5.6-terra	3382	120	45
gpt-5.6-terra	3661	203	119
gpt-5.6-terra	35669	71	20
gpt-5.6-terra	7371	119	29
gpt-5.6-terra	1953	142	59
gpt-5.6-terra	4279	253	179
gpt-5.6-terra	23270	257	204
gpt-5.6-terra	4762	91	13
gpt-5.6-terra	3961	230	159
gpt-5.6-terra	2242	93	31
gpt-5.6-terra	3720	101	45
gpt-5.6-terra	3841	145	40
gpt-5.6-terra	7628	192	105
gpt-5.6-terra	462	87	13
gpt-5.6-terra	23439	115	15
gpt-5.6-terra	14743	111	39
gpt-5.6-terra	3371	121	37
gpt-5.6-terra	6126	111	32
gpt-5.6-terra	454	88	14
gpt-5.6-terra	4034	80	14
gpt-5.6-terra	7961	102	23
gpt-5.6-terra	5285	143	63
gpt-5.6-terra	1977	97	25
gpt-5.6-terra	4458	107	18
gpt-5.6-terra	4287	169	95
gpt-5.6-terra	1821	112	36
gpt-5.6-terra	3761	86	29
gpt-5.6-terra	6617	120	47
gpt-5.6-terra	4232	84	23
gpt-5.6-terra	15274	257	133
gpt-5.6-terra	8849	64	9
gpt-5.6-terra	11773	48	11
gpt-5.6-terra	2303	89	27
gpt-5.6-terra	488	105	16
gpt-5.6-terra	7096	78	11
gpt-5.6-terra	25005	286	197
gpt-5.6-terra	2580	45	11
gpt-5.6-terra	4551	59	18
gpt-5.6-terra	4107	66	13
gpt-5.6-terra	2160	116	27
gpt-5.6-terra	16902	115	32
gpt-5.6-terra	4601	109	42
gpt-5.6-terra	1978	109	47
gpt-5.6-terra	7570	56	11
gpt-5.6-terra	5613	180	84
gpt-5.6-terra	25214	84	10
gpt-5.6-terra	2499	40	0
gpt-5.6-terra	4681	104	32
gpt-5.6-terra	2139	110	33
gpt-5.6-terra	5940	66	24
gpt-5.6-terra	494	130	26
gpt-5.6-terra	4281	166	88
gpt-5.6-terra	2605	212	168
gpt-5.6-terra	10242	63	9
gpt-5.6-terra	6057	90	27
gpt-5.6-terra	4907	86	22
gpt-5.6-terra	17277	153	63
gpt-5.6-terra	3599	95	27
gpt-5.6-terra	4447	83	9
gpt-5.6-terra	1923	136	61
gpt-5.6-terra	6213	113	45
gpt-5.6-terra	2889	70	24
gpt-5.6-terra	13171	49	11
gpt-5.6-terra	17656	112	40
gpt-5.6-terra	568	100	15
gpt-5.6-terra	468	85	13
gpt-5.6-terra	7442	138	67
gpt-5.6-terra	5069	73	25
gpt-5.6-terra	2392	112	28
gpt-5.6-terra	6377	107	19
gpt-5.6-terra	5854	189	97
gpt-5.6-terra	466	100	13
gpt-5.6-terra	478	139	66
gpt-5.6-terra	6511	58	20
gpt-5.6-terra	2867	70	11
gpt-5.6-terra	8052	119	39
gpt-5.6-terra	26755	595	516
gpt-5.6-terra	1857	171	96
gpt-5.6-terra	7836	123	52
gpt-5.6-terra	5934	222	130
gpt-5.6-terra	3315	71	16
gpt-5.6-terra	6252	85	31
gpt-5.6-terra	2110	168	100
gpt-5.6-terra	7919	60	9
gpt-5.6-terra	1987	192	108
gpt-5.6-terra	8223	99	14
gpt-5.6-terra	510	118	13
gpt-5.6-terra	1841	144	65
gpt-5.6-terra	2451	136	62
gpt-5.6-terra	9320	48	12
gpt-5.6-terra	8289	214	132
gpt-5.6-terra	14584	57	9
gpt-5.6-terra	11562	174	92
gpt-5.6-terra	3027	124	40
gpt-5.6-terra	6596	81	20
gpt-5.6-terra	2008	116	23
gpt-5.6-terra	3030	82	22
gpt-5.6-terra	2377	128	59
gpt-5.6-terra	3515	170	65
gpt-5.6-terra	9655	124	54
gpt-5.6-terra	6612	268	144
gpt-5.6-terra	528	138	41
gpt-5.6-terra	11189	40	9
gpt-5.6-terra	8468	110	15
gpt-5.6-terra	11777	96	35
gpt-5.6-terra	4049	64	10
gpt-5.6-terra	458	103	25
gpt-5.6-terra	2887	57	11
gpt-5.6-terra	4944	97	26
gpt-5.6-terra	12637	92	41
gpt-5.6-terra	508	133	40
gpt-5.6-terra	518	131	47
gpt-5.6-terra	458	88	13
gpt-5.6-terra	2110	131	39
gpt-5.6-terra	16000	50	9
gpt-5.6-terra	3373	85	30
gpt-5.6-terra	10053	107	42
gpt-5.6-terra	11937	110	33
gpt-5.6-terra	632	100	14
gpt-5.6-terra	9941	158	87
gpt-5.6-terra	13534	64	25
gpt-5.6-terra	464	83	14
gpt-5.6-terra	1920	117	24
gpt-5.6-terra	2990	121	52
gpt-5.6-terra	2608	423	320
gpt-5.6-terra	1954	110	26
gpt-5.6-terra	2002	125	50
gpt-5.6-terra	1872	117	40
gpt-5.6-terra	13711	53	21
gpt-5.6-terra	10456	95	22
gpt-5.6-terra	10209	117	12
gpt-5.6-terra	2229	132	35
gpt-5.6-terra	1867	144	68
gpt-5.6-terra	17410	174	102
gpt-5.6-terra	2784	93	33
gpt-5.6-terra	3180	92	10
gpt-5.6-terra	526	127	39
gpt-5.6-terra	7310	305	192
gpt-5.6-terra	12208	75	13
gpt-5.6-terra	2985	112	32
gpt-5.6-terra	2391	101	35
gpt-5.6-terra	13880	149	99
gpt-5.6-terra	2233	72	16
gpt-5.6-terra	498	134	45
gpt-5.6-terra	3203	202	125
gpt-5.6-terra	2544	113	33
gpt-5.6-terra	2283	92	34
gpt-5.6-terra	11481	116	36
gpt-5.6-terra	3575	94	18
gpt-5.6-terra	3708	83	11
gpt-5.6-terra	13674	81	15
gpt-5.6-terra	14037	93	15
gpt-5.6-terra	2895	74	11
gpt-5.6-terra	17770	192	123
gpt-5.6-terra	4691	182	105
gpt-5.6-terra	1970	109	34
gpt-5.6-terra	2573	66	15
gpt-5.6-terra	3076	103	49
gpt-5.6-terra	510	130	15
gpt-5.6-terra	7995	218	137
gpt-5.6-terra	3396	67	12
gpt-5.6-terra	18111	85	18
gpt-5.6-terra	15108	73	17
gpt-5.6-terra	4423	73	17
gpt-5.6-terra	454	100	15
gpt-5.6-terra	2367	91	32
gpt-5.6-terra	498	114	15
gpt-5.6-terra	2595	59	0
gpt-5.6-terra	6361	182	89
gpt-5.6-terra	504	117	14
gpt-5.6-terra	2733	75	16
gpt-5.6-terra	18450	77	19
gpt-5.6-terra	3581	111	45
gpt-5.6-terra	15563	300	239
gpt-5.6-terra	1995	167	80
gpt-5.6-terra	16526	131	63
gpt-5.6-terra	8181	97	13
gpt-5.6-terra	8034	75	17
gpt-5.6-terra	526	110	13
gpt-5.6-terra	1960	146	81
gpt-5.6-terra	502	101	15
gpt-5.6-terra	16923	78	20
gpt-5.6-terra	2001	179	106
gpt-5.6-terra	2082	200	89
gpt-5.6-terra	2610	168	73
gpt-5.6-terra	480	140	32
gpt-5.6-terra	2899	112	42
gpt-5.6-terra	524	112	40
gpt-5.6-terra	524	118	18
gpt-5.6-terra	1989	92	35
gpt-5.6-terra	478	151	32
gpt-5.6-terra	3134	92	22
